1,0.913,,,,,
2,1.003,,,,,
2,0.96,,,,,
3,2.839,,,,,
2,1.147,,,,,
2,1.044,,,,,
2,0.992,,,,,
2,1.242,,,,,
1,1.502,,,,,
2,1.366,,,,,
2,2.12,,,,,
1,0.656,,,,,
2,0.853,,,,,
2,1.424,,,,,
3,1.787,,,,,
2,3.042,,,,,
3,2.04,,,,,
3,4.116,,,,,
2,1.256,,,,,
2,1.298,,,,,
4,2.883,,,,,
2,1.684,,,,,
1,1.318,,,,,
2,1.191,,,,,
3,2.734,,,,,
2,0.838,,,,,
2,1.076,,,,,
4,6.067,,,,,
2,3.217,,,,,
1,0.97,,,,,
1,1.257,,,,,
2,2.072,,,,,
3,1.513,,,,,
3,2.812,,,,,
1,0.413,,,,,
2,1.304,,,,,
2,1.426,,,,,
4,7.587,,,,,
2,1.169,,,,,
2,1.301,,,,,
2,1.13,,,,,
1,0.435,,,,,
2,4.018,,,,,
1,5.583,,,,,
4,2.265,,,,,
2,1.308,,,,,
2,1.232,,,,,
2,1.15,,,,,
1,0.587,,,,,
2,1.099,,,,,
2,0.847,,,,,
2,2.28,,,,,
4,5.691,,,,,
2,1.341,,,,,
2,8.812,,,,,
2,1.471,,,,,
2,1.402,,,,,
1,0.848,,,,,
2,0.775,,,,,
1,1.229,,,,,
1,0.846,,,,,
2,1.425,,,,,
2,1.491,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.036,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.453,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.003,,,,,
0,0.002,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.002,,,,,
0,0.002,,,,,
0,0.002,,,,,
1,1.803,,,,,
0,0.002,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.001,,,,,
3,2.001,,,,,
2,0.95,,,,,
3,3.709,,,,,
3,1.866,,,,,
2,1.632,,,,,
2,1.546,,,,,
2,1.415,,,,,
2,2.624,,,,,
2,1.235,,,,,
2,1.191,,,,,
3,2.235,,,,,
2,1.283,,,,,
2,1.052,,,,,
2,1.104,,,,,
2,1.002,,,,,
1,0.52,,,,,
2,1.916,,,,,
2,1.091,,,,,
3,2.118,,,,,
3,2.965,,,,,
2,5.975,,,,,
2,1.053,,,,,
2,2.89,,,,,
2,1.911,,,,,
2,1.173,,,,,
2,1.1,,,,,
2,1.439,,,,,
2,1.046,,,,,
2,0.954,,,,,
0,0.001,,,,,
2,1.165,,,,,
2,0.909,,,,,
2,3.241,,,,,
2,1.115,,,,,
2,0.754,,,,,
1,0.249,,,,,
2,1.109,,,,,
2,1.004,,,,,
2,11.377,,,,,
2,1.753,,,,,
3,2.196,,,,,
2,1.677,,,,,
2,0.844,,,,,
2,1.413,,,,,
2,1.956,,,,,
2,1.546,,,,,
2,1.966,,,,,
2,1.113,,,,,
2,1.925,,,,,
2,0.933,,,,,
4,2.601,,,,,
1,1.351,,,,,
4,2.704,,,,,
4,1.766,,,,,
2,2.067,,,,,
1,0.625,,,,,
3,2.591,,,,,
2,1.881,,,,,
3,2.82,,,,,
2,0.874,,,,,
4,2.344,,,,,
1,1.598,,,,,
1,0.551,,,,,
3,1.7,,,,,
1,0.829,,,,,
1,0.46,,,,,
3,2.294,,,,,
2,1.589,,,,,
2,1.396,,,,,
2,0.905,,,,,
3,2.411,,,,,
1,0.544,,,,,
1,4.434,,,,,
3,2.637,,,,,
2,1.76,,,,,
2,2.15,,,,,
2,1.159,,,,,
1,0.604,,,,,
1,3.582,,,,,
0,0.001,,,,,
3,2.386,,,,,
1,0.713,,,,,
2,6.395,,,,,
1,0.639,,,,,
1,0.726,,,,,
2,0.933,,,,,
1,0.93,,,,,
1,0.47,,,,,
3,1.657,,,,,
1,1.182,,,,,
3,2.428,,,,,
1,5.144,,,,,
1,1.438,,,,,
2,2.362,,,,,
3,5.322,,,,,
2,1.431,,,,,
1,1.353,,,,,
3,2.928,,,,,
1,0.672,,,,,
1,0.784,,,,,
2,1.103,,,,,
0,0.001,,,,,
2,1.042,,,,,
2,1.169,,,,,
2,1.017,,,,,
0,0.001,,,,,
2,1.387,,,,,
2,1.456,,,,,
0,0.001,,,,,
2,0.795,,,,,
2,1.076,,,,,
0,0.001,,,,,
0,0.002,,,,,
2,1.057,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.001,,,,,
2,1.209,,,,,
2,1.205,,,,,
2,1.236,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.001,,,,,
2,3.93,,,,,
2,1.007,,,,,
2,2.419,,,,,
2,0.864,,,,,
0,0.001,,,,,
0,0,,,,,
2,0.903,,,,,
0,0.001,,,,,
2,0.671,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.001,,,,,
0,0.001,,,,,
2,1.238,,,,,
0,0.001,,,,,
3,2,,,,,
0,0.001,,,,,
0,0.003,,,,,
2,1.094,,,,,
0,0.002,,,,,
3,3.462,,,,,
0,0.001,,,,,
0,0.002,,,,,
0,0.002,,,,,
0,0.001,,,,,
3,2.201,,,,,
1,0.33,,,,,
3,0.995,,,,,
3,1.209,,,,,
2,1.192,,,,,
1,0.414,,,,,
2,1.214,,,,,
1,0.493,,,,,
2,0.971,,,,,
1,0.935,,,,,
3,2.052,,,,,
1,0.304,,,,,
1,0.559,,,,,
2,0.73,,,,,
1,0.736,,,,,
0,0.051,,,,,
2,0.885,,,,,
1,0.897,,,,,
3,2.627,,,,,
3,2.009,,,,,
2,0.991,,,,,
1,0.742,,,,,
1,0.931,,,,,
2,1.297,,,,,
1,0.84,,,,,
1,0.727,,,,,
1,0.555,,,,,
1,0.581,,,,,
1,0.293,,,,,
2,1.882,,,,,
1,0.489,,,,,
1,0.685,,,,,
1,1.375,,,,,
1,0.416,,,,,
1,0.735,,,,,
1,0.687,,,,,
1,0.439,,,,,
2,2.244,,,,,
1,0.534,,,,,
3,1.593,,,,,
1,0.652,,,,,
1,0.377,,,,,
1,0.8,,,,,
2,1.258,,,,,
2,1.293,,,,,
1,0.615,,,,,
2,0.945,,,,,
1,0.394,,,,,
1,1.933,,,,,
4,3.638,,,,,
1,1.347,,,,,
4,2.163,,,,,
4,2.72,,,,,
2,3.844,,,,,
1,0.842,,,,,
3,3.702,,,,,
1,0.523,,,,,
3,1.498,,,,,
1,1.034,,,,,
4,2.368,,,,,
1,0.994,,,,,
1,0.72,,,,,
3,1.992,,,,,
1,0.514,,,,,
0,0.002,,,,,
3,1.431,,,,,
1,0.599,,,,,
2,0.691,,,,,
2,1.574,,,,,
3,2.106,,,,,
1,1.168,,,,,
1,0.594,,,,,
3,1.723,,,,,
1,0.833,,,,,
1,0.783,,,,,
1,2.305,,,,,
1,0.57,,,,,
1,0.571,,,,,
3,1.733,,,,,
1,0.65,,,,,
1,0.57,,,,,
1,0.804,,,,,
1,0.461,,,,,
2,1.128,,,,,
1,0.869,,,,,
1,0.731,,,,,
3,2.207,,,,,
1,0.498,,,,,
3,1.552,,,,,
1,0.829,,,,,
1,0.521,,,,,
1,0.952,,,,,
3,1.678,,,,,
2,1.434,,,,,
1,0.824,,,,,
3,6.704,,,,,
1,0.925,,,,,
1,0.329,,,,,
